wqms_id,dates,obs,unit,variable,streamflow,obs(ng/L)
wqms_06200105,12/10/2020,6.50E-05,ug/l,PFOA,16.16465187,0.065
wqms_06200106,1/14/2020,6.50E-05,ug/l,PFOA,,0.065
wqms_06200106,2/11/2020,0.00014,ug/l,PFOA,,0.065
wqms_06200106,3/10/2020,6.50E-05,ug/l,PFOA,,0.065
wqms_06200106,4/21/2020,6.50E-05,ug/l,PFOA,,0.065
wqms_06200106,5/11/2020,6.50E-05,ug/l,PFOA,,0.14
wqms_06200106,6/11/2020,6.50E-05,ug/l,PFOA,,0.065
wqms_06200106,7/13/2020,0.00029,ug/l,PFOA,,0.065
wqms_06200106,8/13/2020,6.50E-05,ug/l,PFOA,,0.065
wqms_06200106,9/15/2020,6.50E-05,ug/l,PFOA,,0.065
wqms_06200106,10/14/2020,6.50E-05,ug/l,PFOA,,0.29
wqms_06200106,11/10/2020,6.50E-05,ug/l,PFOA,,0.065
wqms_06200106,12/2/2020,6.50E-05,ug/l,PFOA,,0.065
wqms_06200107,1/14/2020,0.000185223,ug/l,PFOA,,0.065
wqms_06200107,2/11/2020,0.00024,ug/l,PFOA,,0.065
wqms_06200107,3/10/2020,0.00025,ug/l,PFOA,,0.065
wqms_06200107,4/21/2020,0.000148602,ug/l,PFOA,,0.185223022
wqms_06200107,5/11/2020,0.000175173,ug/l,PFOA,,0.24
wqms_06200107,6/11/2020,0.00023,ug/l,PFOA,,0.25
wqms_06200107,7/13/2020,0.000163711,ug/l,PFOA,,0.148602358
wqms_06200107,8/13/2020,0.00017,ug/l,PFOA,,0.17517311
wqms_06200107,9/15/2020,0.00025,ug/l,PFOA,,0.23
wqms_06200107,10/14/2020,0.00014,ug/l,PFOA,,0.163710701
wqms_06200107,11/10/2020,0.00022,ug/l,PFOA,,0.17
wqms_06200107,12/2/2020,0.0002,ug/l,PFOA,,0.25
wqms_06200108,1/16/2020,6.50E-05,ug/l,PFOA,,0.14
wqms_06200108,2/10/2020,0.00025,ug/l,PFOA,,0.22
wqms_06200108,3/2/2020,6.50E-05,ug/l,PFOA,,0.2
wqms_06200108,4/14/2020,0.00014,ug/l,PFOA,,0.065
wqms_06200108,5/25/2020,0.0004,ug/l,PFOA,,0.25
wqms_06200108,6/8/2020,6.50E-05,ug/l,PFOA,,0.065
wqms_06200108,7/20/2020,6.50E-05,ug/l,PFOA,,0.14
wqms_06200108,9/22/2020,6.50E-05,ug/l,PFOA,,0.4
wqms_06200108,10/27/2020,6.50E-05,ug/l,PFOA,,0.065
wqms_06200108,11/11/2020,6.50E-05,ug/l,PFOA,,0.065
wqms_06200108,12/10/2020,0.00019,ug/l,PFOA,,0.065
wqms_06200110,1/20/2020,6.50E-05,ug/l,PFOA,,0.065
wqms_06200110,2/10/2020,0.00024,ug/l,PFOA,,0.065
wqms_06200110,3/23/2020,6.50E-05,ug/l,PFOA,,0.19
wqms_06200110,4/7/2020,6.50E-05,ug/l,PFOA,,0.065
wqms_06200110,5/12/2020,6.50E-05,ug/l,PFOA,,0.24
wqms_06200110,7/21/2020,6.50E-05,ug/l,PFOA,,0.065
wqms_06200110,8/17/2020,6.50E-05,ug/l,PFOA,,0.065
wqms_06200110,9/14/2020,0.0002,ug/l,PFOA,,0.065
wqms_06200110,10/12/2020,6.50E-05,ug/l,PFOA,,0.065
wqms_06200110,11/16/2020,6.50E-05,ug/l,PFOA,,0.065
wqms_06200110,12/7/2020,6.50E-05,ug/l,PFOA,,0.2
wqms_06200111,1/28/2020,0.0003,ug/l,PFOA,,0.065
wqms_06200111,2/27/2020,0.00032,ug/l,PFOA,,0.065
wqms_06200111,4/15/2020,0.00025,ug/l,PFOA,,0.065
wqms_06200111,5/20/2020,0.00021,ug/l,PFOA,,0.3
wqms_06200111,6/24/2020,0.0016,ug/l,PFOA,,0.32
wqms_06200111,7/7/2020,0.00297,ug/l,PFOA,,0.25
wqms_06200111,8/25/2020,0.000759379,ug/l,PFOA,,0.21
wqms_06200111,9/10/2020,0.00043,ug/l,PFOA,,1.6
wqms_06200111,11/2/2020,0.00069,ug/l,PFOA,,2.97
wqms_06200111,11/18/2020,0.00057,ug/l,PFOA,,0.759379199
wqms_06200111,12/3/2020,0.00017,ug/l,PFOA,,0.43
wqms_06200112,1/20/2020,0.00017,ug/l,PFOA,,0.69
wqms_06200112,2/11/2020,0.0004,ug/l,PFOA,,0.57
wqms_06200112,3/3/2020,0.00042,ug/l,PFOA,,0.17
wqms_06200112,5/18/2020,0.00127,ug/l,PFOA,,0.17
wqms_06200112,6/2/2020,0.00172,ug/l,PFOA,,0.4
wqms_06200112,7/7/2020,0.00087,ug/l,PFOA,,0.42
wqms_06200112,8/4/2020,0.000273088,ug/l,PFOA,,1.27
wqms_06200112,9/8/2020,0.000194855,ug/l,PFOA,,1.72
wqms_06200112,10/27/2020,0.00058,ug/l,PFOA,,0.87
wqms_06200112,11/3/2020,0.00062,ug/l,PFOA,,0.273088254
wqms_06200112,12/8/2020,0.00051,ug/l,PFOA,,0.194855269
wqms_06200113,1/28/2020,0.000155446,ug/l,PFOA,,0.58
wqms_06200113,4/15/2020,0.00014,ug/l,PFOA,,0.62
wqms_06200113,5/20/2020,0.00019,ug/l,PFOA,,0.51
wqms_06200113,6/24/2020,0.00039,ug/l,PFOA,,0.155446258
wqms_06200113,7/7/2020,0.00058,ug/l,PFOA,,0.14
wqms_06200113,8/25/2020,0.00019,ug/l,PFOA,,0.19
wqms_06200113,9/10/2020,0.000108727,ug/l,PFOA,,0.39
wqms_06200114,1/28/2020,0.000201247,ug/l,PFOA,,0.58
wqms_06200114,2/12/2020,0.000174862,ug/l,PFOA,,0.19
wqms_06200114,4/8/2020,0.00014769,ug/l,PFOA,,0.108726647
wqms_06200114,5/20/2020,0.00032,ug/l,PFOA,,0.201246603
wqms_06200114,6/18/2020,0.00042,ug/l,PFOA,,0.174862195
wqms_06200114,7/7/2020,0.00057259,ug/l,PFOA,,0.147690442
wqms_06200114,8/10/2020,0.00017,ug/l,PFOA,,0.32
wqms_06200114,9/10/2020,0.000116226,ug/l,PFOA,,0.42
wqms_06200114,10/20/2020,0.00043,ug/l,PFOA,,0.572589784
wqms_06200114,11/2/2020,0.00015,ug/l,PFOA,,0.17
wqms_06200114,12/3/2020,0.0002,ug/l,PFOA,,0.116225754
wqms_06200115,1/28/2020,9.05E-05,ug/l,PFOA,,0.43
wqms_06200115,2/10/2020,0.00019,ug/l,PFOA,,0.15
wqms_06200115,3/23/2020,0.000118595,ug/l,PFOA,,0.2
wqms_06200115,4/7/2020,0.000167485,ug/l,PFOA,,0.090467721
wqms_06200115,5/5/2020,0.000143297,ug/l,PFOA,,0.19
wqms_06200115,6/2/2020,0.00015,ug/l,PFOA,,0.118594737
wqms_06200115,7/15/2020,0.00019,ug/l,PFOA,,0.167485083
wqms_06200115,8/4/2020,0.00041,ug/l,PFOA,,0.143297362
wqms_06200115,9/28/2020,0.00053,ug/l,PFOA,,0.15
wqms_06200115,10/13/2020,0.000219534,ug/l,PFOA,,0.19
wqms_06200115,11/19/2020,0.00014,ug/l,PFOA,,0.41
wqms_06200115,12/8/2020,0.000192533,ug/l,PFOA,,0.53
wqms_06200116,1/20/2020,0.00026,ug/l,PFOA,,0.219534322
wqms_06200116,2/11/2020,0.00064,ug/l,PFOA,,0.14
wqms_06200116,3/3/2020,0.00083,ug/l,PFOA,,0.192533149
wqms_06200116,5/18/2020,0.00077,ug/l,PFOA,,0.26
wqms_06200116,6/2/2020,0.00137,ug/l,PFOA,,0.64
wqms_06200116,7/7/2020,0.00203,ug/l,PFOA,,0.83
wqms_06200116,8/4/2020,0.001,ug/l,PFOA,,0.77
wqms_06200116,9/8/2020,0.00072,ug/l,PFOA,,1.37
wqms_06200116,10/27/2020,0.00073,ug/l,PFOA,,2.03
wqms_06200116,11/3/2020,0.00083,ug/l,PFOA,,1
wqms_06200116,12/8/2020,0.00054,ug/l,PFOA,,0.72
wqms_06200117,1/16/2020,0.000139522,ug/l,PFOA,,0.73
wqms_06200117,2/17/2020,0.00013,ug/l,PFOA,,0.83
wqms_06200117,3/12/2020,0.00019,ug/l,PFOA,,0.54
wqms_06200117,4/16/2020,0.00025,ug/l,PFOA,,0.139522061
wqms_06200117,6/8/2020,0.00024,ug/l,PFOA,,0.13
wqms_06200117,7/23/2020,0.00325,ug/l,PFOA,,0.19
wqms_06200117,8/12/2020,0.00069,ug/l,PFOA,,0.25
wqms_06200117,10/22/2020,0.00024,ug/l,PFOA,,0.24
wqms_06200117,11/16/2020,0.00026,ug/l,PFOA,,3.25
wqms_06200117,12/2/2020,0.00046,ug/l,PFOA,,0.69
wqms_06200118,1/28/2020,6.50E-05,ug/l,PFOA,,0.24
wqms_06200118,2/27/2020,6.50E-05,ug/l,PFOA,,0.26
wqms_06200118,4/15/2020,6.50E-05,ug/l,PFOA,,0.46
wqms_06200118,5/20/2020,0.00043,ug/l,PFOA,,0.065
wqms_06200118,6/24/2020,6.50E-05,ug/l,PFOA,,0.065
wqms_06200118,7/7/2020,6.50E-05,ug/l,PFOA,,0.065
wqms_06200118,8/25/2020,6.50E-05,ug/l,PFOA,,0.43
wqms_06200118,9/10/2020,6.50E-05,ug/l,PFOA,,0.065
wqms_06200118,11/2/2020,6.50E-05,ug/l,PFOA,,0.065
wqms_06200118,11/18/2020,6.50E-05,ug/l,PFOA,,0.065
wqms_06200118,12/3/2020,6.50E-05,ug/l,PFOA,,0.065
wqms_06200119,1/14/2020,0.00055,ug/l,PFOA,,0.065
wqms_06200119,2/12/2020,0.00014,ug/l,PFOA,,0.065
wqms_06200119,3/9/2020,0.000143809,ug/l,PFOA,,0.065
wqms_06200119,4/8/2020,0.00014,ug/l,PFOA,,0.55
wqms_06200119,5/18/2020,0.00036,ug/l,PFOA,,0.14
wqms_06200119,6/22/2020,0.000172551,ug/l,PFOA,,0.143808823
wqms_06200119,7/13/2020,0.000110806,ug/l,PFOA,,0.14
wqms_06200119,8/17/2020,0.00025,ug/l,PFOA,,0.36
wqms_06200119,9/21/2020,0.00019,ug/l,PFOA,,0.172551019
wqms_06200119,10/13/2020,0.0006,ug/l,PFOA,,0.110806307
wqms_06200119,11/3/2020,0.00024,ug/l,PFOA,,0.25
wqms_06200119,12/7/2020,0.00036,ug/l,PFOA,,0.19
wqms_06200121,1/20/2020,0.00027,ug/l,PFOA,,0.6
wqms_06200121,2/10/2020,0.00058,ug/l,PFOA,,0.24
wqms_06200121,3/23/2020,0.000241392,ug/l,PFOA,,0.36
wqms_06200121,4/7/2020,0.000297704,ug/l,PFOA,,0.27
wqms_06200121,5/12/2020,0.00035,ug/l,PFOA,,0.58
wqms_06200121,6/23/2020,0.00081,ug/l,PFOA,,0.241392016
wqms_06200121,7/21/2020,0.00035,ug/l,PFOA,,0.297704297
wqms_06200121,8/17/2020,0.000270996,ug/l,PFOA,,0.35
wqms_06200121,9/14/2020,0.00028,ug/l,PFOA,,0.81
wqms_06200121,10/12/2020,0.00028,ug/l,PFOA,,0.35
wqms_06200121,11/16/2020,0.00044,ug/l,PFOA,,0.270996075
wqms_06200121,12/7/2020,0.000204111,ug/l,PFOA,,0.28
wqms_06200121,4/17/2023,0.00053,ug/l,PFOA,,0.28
wqms_06200121,8/14/2023,0.00028,ug/l,PFOA,,0.44
wqms_06200122,1/16/2020,0.00017,ug/l,PFOA,,0.204110863
wqms_06200122,2/17/2020,0.000124869,ug/l,PFOA,,0.53
wqms_06200122,3/2/2020,0.00019,ug/l,PFOA,,0.28
wqms_06200122,4/7/2020,0.00048,ug/l,PFOA,,0.17
wqms_06200122,5/25/2020,0.00049,ug/l,PFOA,,0.12486931
wqms_06200122,6/15/2020,0.00056,ug/l,PFOA,,0.19
wqms_06200122,7/20/2020,0.00023,ug/l,PFOA,,0.48
wqms_06200122,9/22/2020,0.00018,ug/l,PFOA,,0.49
wqms_06200122,10/13/2020,0.00049,ug/l,PFOA,,0.56
wqms_06200122,11/11/2020,0.000160584,ug/l,PFOA,,0.23
wqms_06200122,12/10/2020,0.00016,ug/l,PFOA,,0.18
wqms_06200123,1/28/2020,0.00031,ug/l,PFOA,,0.49
wqms_06200123,2/12/2020,6.50E-05,ug/l,PFOA,,0.160583557
wqms_06200123,4/15/2020,6.50E-05,ug/l,PFOA,,0.16
wqms_06200123,5/20/2020,6.50E-05,ug/l,PFOA,,0.31
wqms_06200123,6/18/2020,0.00015,ug/l,PFOA,,0.065
wqms_06200123,7/7/2020,0.00032,ug/l,PFOA,,0.065
wqms_06200123,8/10/2020,0.00021,ug/l,PFOA,,0.065
wqms_06200123,9/10/2020,6.50E-05,ug/l,PFOA,,0.15
wqms_06200123,10/20/2020,0.00013,ug/l,PFOA,,0.32
wqms_06200123,11/2/2020,6.50E-05,ug/l,PFOA,,0.21
wqms_06200123,12/3/2020,6.50E-05,ug/l,PFOA,,0.065
wqms_06200124,1/20/2020,6.50E-05,ug/l,PFOA,,0.13
wqms_06200124,2/18/2020,6.50E-05,ug/l,PFOA,,0.065
wqms_06200124,3/12/2020,6.50E-05,ug/l,PFOA,,0.065
wqms_06200124,4/15/2020,0.00023,ug/l,PFOA,,0.065
wqms_06200124,5/13/2020,6.50E-05,ug/l,PFOA,,0.065
wqms_06200124,8/18/2020,6.50E-05,ug/l,PFOA,,0.065
wqms_06200124,9/8/2020,6.50E-05,ug/l,PFOA,,0.23
wqms_06200124,10/14/2020,6.50E-05,ug/l,PFOA,,0.065
wqms_06200124,11/12/2020,6.50E-05,ug/l,PFOA,,0.065
wqms_06200124,12/7/2020,6.50E-05,ug/l,PFOA,,0.065
wqms_06200127,1/20/2021,0.00028,ug/l,PFOA,,0.065
wqms_06200127,2/24/2021,0.00037,ug/l,PFOA,,0.065
wqms_06200127,3/10/2021,0.0003,ug/l,PFOA,,0.065
wqms_06200127,4/22/2021,0.00563,ug/l,PFOA,,0.28
wqms_06200127,5/12/2021,0.00021,ug/l,PFOA,,0.37
wqms_06200127,6/9/2021,0.00046,ug/l,PFOA,,0.3
wqms_06200127,7/29/2021,0.00128,ug/l,PFOA,,5.63
wqms_06200127,8/19/2021,0.00066,ug/l,PFOA,,0.21
wqms_06200127,9/23/2021,0.00037,ug/l,PFOA,,0.46
wqms_06200127,10/18/2021,0.00033,ug/l,PFOA,,1.28
wqms_06200127,11/18/2021,0.00038,ug/l,PFOA,,0.66
wqms_06200127,12/9/2021,0.00027,ug/l,PFOA,,0.37
wqms_06200128,7/29/2021,0.00013,ug/l,PFOA,,0.33
wqms_06200129,1/20/2021,0.00224,ug/l,PFOA,,0.38
wqms_06200129,2/10/2021,0.00125,ug/l,PFOA,,0.27
wqms_06200129,3/10/2021,0.00195,ug/l,PFOA,,0.13
wqms_06200129,4/21/2021,0.00159,ug/l,PFOA,,2.24
wqms_06200129,5/12/2021,0.00167,ug/l,PFOA,,1.25
wqms_06200129,6/8/2021,0.0021,ug/l,PFOA,,1.95
wqms_06200129,7/29/2021,0.00236,ug/l,PFOA,,1.59
wqms_06200129,8/19/2021,0.00187,ug/l,PFOA,,1.67
wqms_06200129,9/28/2021,0.00378,ug/l,PFOA,,2.1
wqms_06200129,10/18/2021,0.00435,ug/l,PFOA,,2.36
wqms_06200129,11/17/2021,0.00144,ug/l,PFOA,,1.87
wqms_06200129,12/9/2021,0.00203,ug/l,PFOA,,3.78
wqms_06200129,2/22/2023,0.00203,ug/l,PFOA,,4.35
wqms_06200129,3/7/2023,0.00131,ug/l,PFOA,,1.44
wqms_06200129,4/19/2023,0.00126,ug/l,PFOA,,2.03
wqms_06200129,5/29/2023,0.00123,ug/l,PFOA,,2.03
wqms_06200129,6/21/2023,0.00213,ug/l,PFOA,,1.31
wqms_06200129,9/14/2023,0.0018,ug/l,PFOA,,1.26
wqms_06200129,10/25/2023,0.00183,ug/l,PFOA,,1.23
wqms_06200129,11/28/2023,0.00198,ug/l,PFOA,,2.13
wqms_06200130,1/20/2021,0.00042,ug/l,PFOA,,1.8
wqms_06200130,2/10/2021,0.00045,ug/l,PFOA,,1.83
wqms_06200130,3/10/2021,0.00113,ug/l,PFOA,,1.98
wqms_06200130,4/21/2021,0.0005,ug/l,PFOA,,0.42
wqms_06200130,5/12/2021,0.00083,ug/l,PFOA,,0.45
wqms_06200130,6/8/2021,0.00125,ug/l,PFOA,,1.13
wqms_06200130,7/29/2021,0.00085,ug/l,PFOA,,0.5
wqms_06200130,8/19/2021,0.00149,ug/l,PFOA,,0.83
wqms_06200130,9/28/2021,0.00084,ug/l,PFOA,,1.25
wqms_06200130,10/18/2021,0.00164,ug/l,PFOA,,0.85
wqms_06200130,11/17/2021,0.00109,ug/l,PFOA,,1.49
wqms_06200130,12/9/2021,0.00092,ug/l,PFOA,,0.84
wqms_06200131,1/20/2021,0.00049,ug/l,PFOA,,1.64
wqms_06200131,3/3/2021,0.00029,ug/l,PFOA,,1.09
wqms_06200131,4/22/2021,0.00033,ug/l,PFOA,,0.92
wqms_06200131,6/1/2021,0.00029,ug/l,PFOA,,0.49
wqms_06200131,6/16/2021,0.00056,ug/l,PFOA,,0.29
wqms_06200131,7/1/2021,0.00056,ug/l,PFOA,,0.33
wqms_06200131,9/28/2021,0.00074,ug/l,PFOA,,0.29
wqms_06200131,10/20/2021,0.0007,ug/l,PFOA,,0.56
wqms_06200131,12/9/2021,0.00067,ug/l,PFOA,,0.56
wqms_06200132,5/11/2021,0.00016,ug/l,PFOA,,0.74
wqms_06200132,6/16/2021,0.0002,ug/l,PFOA,,0.7
wqms_06200132,7/22/2021,0.00036,ug/l,PFOA,,0.67
wqms_06200132,8/24/2021,0.00149,ug/l,PFOA,,0.16
wqms_06200132,10/20/2021,0.00019,ug/l,PFOA,,0.2
wqms_06200133,6/16/2021,0.00132,ug/l,PFOA,,0.36
wqms_06200134,5/11/2021,0.00017,ug/l,PFOA,,1.49
wqms_06200134,6/16/2021,0.00026,ug/l,PFOA,,0.19
wqms_06200134,7/22/2021,0.00026,ug/l,PFOA,,1.32
wqms_06200134,8/24/2021,0.00032,ug/l,PFOA,,0.17
wqms_06200134,9/8/2021,0.00045,ug/l,PFOA,,0.26
wqms_06200134,12/9/2021,0.00024,ug/l,PFOA,,0.26
wqms_06200135,3/22/2021,0.00014,ug/l,PFOA,,0.32
wqms_06200135,8/24/2021,0.00046,ug/l,PFOA,,0.45
wqms_06200135,9/14/2021,0.00029,ug/l,PFOA,,0.24
wqms_06200136,2/25/2021,0.00015,ug/l,PFOA,,0.14
wqms_06200136,3/23/2021,0.00014,ug/l,PFOA,,0.46
wqms_06200136,6/1/2021,0.00019,ug/l,PFOA,,0.29
wqms_06200136,7/13/2021,0.0002,ug/l,PFOA,,0.15
wqms_06200136,9/15/2021,0.0003,ug/l,PFOA,,0.14
wqms_06200136,12/2/2021,0.00018,ug/l,PFOA,,0.19
wqms_06200137,1/19/2021,0.00035,ug/l,PFOA,,0.2
wqms_06200137,2/16/2021,0.00022,ug/l,PFOA,,0.3
wqms_06200137,3/23/2021,0.00033,ug/l,PFOA,,0.18
wqms_06200137,6/15/2021,0.00025,ug/l,PFOA,,0.35
wqms_06200137,7/13/2021,0.00053,ug/l,PFOA,,0.22
wqms_06200137,8/10/2021,0.00051,ug/l,PFOA,,0.33
wqms_06200137,9/14/2021,0.00052,ug/l,PFOA,,0.25
wqms_06200137,10/19/2021,0.00053,ug/l,PFOA,,0.53
wqms_06200137,11/9/2021,0.00068,ug/l,PFOA,,0.51
wqms_06200137,12/8/2021,0.00028,ug/l,PFOA,,0.52
wqms_06200138,2/25/2021,0.00163,ug/l,PFOA,,0.53
wqms_06200138,5/27/2021,0.00014,ug/l,PFOA,,0.68
wqms_06200138,6/1/2021,0.00014,ug/l,PFOA,,0.28
wqms_06200138,7/13/2021,0.00032,ug/l,PFOA,,1.63
wqms_06200138,8/24/2021,0.00025,ug/l,PFOA,,0.14
wqms_06200138,9/15/2021,0.00017,ug/l,PFOA,,0.14
wqms_06200138,12/2/2021,0.00016,ug/l,PFOA,,0.32
wqms_06200139,1/28/2020,0.000395379,ug/l,PFOA,,0.25
wqms_06200139,2/18/2020,0.00032,ug/l,PFOA,,0.17
wqms_06200139,3/3/2020,0.000437432,ug/l,PFOA,,0.16
wqms_06200139,4/7/2020,0.0005,ug/l,PFOA,,0.395378903
wqms_06200139,5/14/2020,0.000349753,ug/l,PFOA,,0.32
wqms_06200139,6/2/2020,0.00061,ug/l,PFOA,,0.437432412
wqms_06200139,7/8/2020,0.000293474,ug/l,PFOA,,0.5
wqms_06200139,8/4/2020,0.00061,ug/l,PFOA,,0.349753079
wqms_06200139,9/16/2020,0.0004,ug/l,PFOA,,0.61
wqms_06200139,10/14/2020,0.00096,ug/l,PFOA,,0.293473805
wqms_06200139,11/4/2020,0.00074,ug/l,PFOA,,0.61
wqms_06200139,12/9/2020,0.00045,ug/l,PFOA,,0.4
wqms_06200140,1/28/2020,0.00025,ug/l,PFOA,,0.96
wqms_06200140,2/18/2020,0.00015,ug/l,PFOA,,0.74
wqms_06200140,3/3/2020,0.000138352,ug/l,PFOA,,0.45
wqms_06200140,4/7/2020,0.00029,ug/l,PFOA,,0.25
wqms_06200140,5/14/2020,0.0004,ug/l,PFOA,,0.15
wqms_06200140,6/2/2020,0.00071,ug/l,PFOA,,0.138352434
wqms_06200140,7/8/2020,0.00032,ug/l,PFOA,,0.29
wqms_06200140,8/4/2020,0.00082,ug/l,PFOA,,0.4
wqms_06200140,9/16/2020,0.000178916,ug/l,PFOA,,0.71
wqms_06200140,10/14/2020,0.00019,ug/l,PFOA,,0.32
wqms_06200140,11/4/2020,0.00045,ug/l,PFOA,,0.82
wqms_06200140,12/9/2020,0.00031,ug/l,PFOA,,0.178916367
wqms_06200141,1/23/2020,6.50E-05,ug/l,PFOA,,0.19
wqms_06200141,2/25/2020,6.50E-05,ug/l,PFOA,,0.45
wqms_06200141,4/14/2020,0.00017,ug/l,PFOA,,0.31
wqms_06200141,5/18/2020,6.50E-05,ug/l,PFOA,,0.065
wqms_06200141,6/4/2020,6.50E-05,ug/l,PFOA,,0.065
wqms_06200141,7/13/2020,6.50E-05,ug/l,PFOA,,0.17
wqms_06200141,8/31/2020,6.50E-05,ug/l,PFOA,,0.065
wqms_06200141,9/17/2020,6.50E-05,ug/l,PFOA,,0.065
wqms_06200141,10/29/2020,0.00025,ug/l,PFOA,,0.065
wqms_06200141,11/16/2020,6.50E-05,ug/l,PFOA,,0.065
wqms_06200141,12/3/2020,6.50E-05,ug/l,PFOA,,0.065
wqms_06200142,1/23/2020,6.50E-05,ug/l,PFOA,,0.25
wqms_06200142,2/25/2020,6.50E-05,ug/l,PFOA,,0.065
wqms_06200142,4/14/2020,6.50E-05,ug/l,PFOA,,0.065
wqms_06200142,5/18/2020,0.00017,ug/l,PFOA,,0.065
wqms_06200142,7/13/2020,6.50E-05,ug/l,PFOA,,0.065
wqms_06200142,8/31/2020,6.50E-05,ug/l,PFOA,,0.065
wqms_06200142,9/17/2020,0.00039,ug/l,PFOA,,0.17
wqms_06200142,10/29/2020,0.00022,ug/l,PFOA,,0.065
wqms_06200142,11/16/2020,6.50E-05,ug/l,PFOA,,0.065
wqms_06200142,12/3/2020,6.50E-05,ug/l,PFOA,,0.39
wqms_06200143,1/22/2020,6.50E-05,ug/l,PFOA,,0.22
wqms_06200143,2/20/2020,6.50E-05,ug/l,PFOA,,0.065
wqms_06200143,4/14/2020,6.50E-05,ug/l,PFOA,,0.065
wqms_06200143,6/23/2020,6.50E-05,ug/l,PFOA,,0.065
wqms_06200143,7/6/2020,0.000325,ug/l,PFOA,,0.065
wqms_06200143,7/23/2020,0.00015,ug/l,PFOA,,0.065
wqms_06200143,8/27/2020,0.000325,ug/l,PFOA,,0.065
wqms_06200143,9/10/2020,0.00017,ug/l,PFOA,,0.325
wqms_06200143,10/13/2020,6.50E-05,ug/l,PFOA,,0.15
wqms_06200143,11/2/2020,6.50E-05,ug/l,PFOA,,0.325
wqms_06200143,12/1/2020,0.00019,ug/l,PFOA,,0.17
wqms_06200144,1/22/2020,6.50E-05,ug/l,PFOA,,0.065
wqms_06200144,2/20/2020,6.50E-05,ug/l,PFOA,,0.065
wqms_06200144,4/7/2020,6.50E-05,ug/l,PFOA,,0.19
wqms_06200144,5/27/2020,0.00016,ug/l,PFOA,,0.065
wqms_06200144,6/22/2020,0.0002,ug/l,PFOA,,0.065
wqms_06200144,7/28/2020,0.00032,ug/l,PFOA,,0.065
wqms_06200144,8/27/2020,0.000325,ug/l,PFOA,,0.16
wqms_06200144,9/10/2020,6.50E-05,ug/l,PFOA,,0.2
wqms_06200144,10/13/2020,6.50E-05,ug/l,PFOA,,0.32
wqms_06200144,11/2/2020,0.00035,ug/l,PFOA,,0.325
wqms_06200144,12/1/2020,0.0002,ug/l,PFOA,,0.065
wqms_06200145,1/22/2020,6.50E-05,ug/l,PFOA,,0.065
wqms_06200145,2/20/2020,0.00015,ug/l,PFOA,,0.35
wqms_06200145,4/7/2020,0.00015,ug/l,PFOA,,0.2
wqms_06200145,5/27/2020,6.50E-05,ug/l,PFOA,,0.065
wqms_06200145,7/23/2020,0.00033,ug/l,PFOA,,0.15
wqms_06200145,7/28/2020,0.00037,ug/l,PFOA,,0.15
wqms_06200145,8/27/2020,0.000325,ug/l,PFOA,,0.065
wqms_06200145,9/10/2020,6.50E-05,ug/l,PFOA,,0.33
wqms_06200145,10/13/2020,0.00013,ug/l,PFOA,,0.37
wqms_06200145,11/2/2020,0.00017,ug/l,PFOA,,0.325
wqms_06200145,12/1/2020,6.50E-05,ug/l,PFOA,,0.065
wqms_06200146,8/11/2022,0.00014,ug/l,PFOA,,0.13
wqms_06200147,8/11/2022,0.00037,ug/l,PFOA,,0.17
wqms_06200147,8/23/2022,0.00016,ug/l,PFOA,,0.065
wqms_06200147,9/6/2022,0.0005,ug/l,PFOA,,0.14
wqms_06200147,10/20/2022,0.00019,ug/l,PFOA,,0.37
wqms_06200148,8/11/2022,0.00024,ug/l,PFOA,,0.16
wqms_06200148,8/23/2022,0.00014,ug/l,PFOA,,0.5
wqms_06200149,8/11/2022,0.00014,ug/l,PFOA,,0.19
wqms_06200150,8/16/2022,0.00041,ug/l,PFOA,,0.24
wqms_06200150,9/6/2022,0.00014,ug/l,PFOA,,0.14
wqms_06200150,10/11/2022,0.00013,ug/l,PFOA,,0.14
wqms_06200151,8/10/2022,0.00018,ug/l,PFOA,,0.41
wqms_06200152,8/10/2022,0.00026,ug/l,PFOA,,0.14
wqms_06200153,8/16/2022,0.00064,ug/l,PFOA,,0.13
wqms_06200153,8/24/2022,0.00025,ug/l,PFOA,,0.18
wqms_06200153,9/6/2022,0.00024,ug/l,PFOA,,0.26
wqms_06200153,10/11/2022,0.00015,ug/l,PFOA,,0.64
wqms_06200154,3/10/2021,0.00027,ug/l,PFOA,,0.25
wqms_06200154,6/14/2021,0.00024,ug/l,PFOA,,0.24
wqms_06200154,7/29/2021,0.00048,ug/l,PFOA,,0.15
wqms_06200154,8/12/2021,0.00053,ug/l,PFOA,,0.27
wqms_06200154,9/9/2021,0.00038,ug/l,PFOA,,0.24
wqms_06200154,10/6/2021,0.0002,ug/l,PFOA,,0.48
wqms_06200154,12/1/2021,0.00034,ug/l,PFOA,,0.53
wqms_06200155,1/11/2021,0.00017,ug/l,PFOA,,0.38
wqms_06200155,3/8/2021,0.00015,ug/l,PFOA,,0.2
wqms_06200155,8/9/2021,0.0002,ug/l,PFOA,,0.34
wqms_06200155,9/6/2021,0.00029,ug/l,PFOA,,0.17
wqms_06200155,10/5/2021,0.00022,ug/l,PFOA,,0.15
wqms_06200155,12/6/2021,0.00021,ug/l,PFOA,,0.2
wqms_06200156,1/26/2021,0.00025,ug/l,PFOA,,0.29
wqms_06200156,3/10/2021,0.00014,ug/l,PFOA,,0.22
